Id Ind;ID Kawak;Nombre del indicador;Unidad;Proceso/Subproceso;Descripción del indicador;Linea_Estrategica;Objetivo_Estrategico;Tipo de Indicador;Clasificación;Frecuencia;Fecha Desde;Fecha Hasta;Tipo de variables;Series;Sentido;Formula;Variable 1;Unidad V1;Fuente V1;Variable 2;Unidad V2;Fuente V2;Variable 3;Unidad V3;Fuente V3;Responsable del calculo;Responsable del analisis;Deficiente;Alerta;Satisfactorio;Sobresaliente;Meta Frecuencia;Semestre_1;Semestre_2;Deficiente <= Serie;Alerta Serie;Satisfactorio Serie;Sobresaliente >= Serie;Modificado;Creado;Creado por;Usuario_Aprobador;Fecha_Aprobación;Estado_aprobacion;Año;Estado_Indicador;PDI;CNA/SNIES;Desempeño del proceso;Decisiones Proceso;SubClasificación;Estado;Clasificación_ CNA;Formato_Evidencia;Nombre_Evidencia;Meta 1 Semestre Serie;Meta 2 Semestre Serie;Meta Anual Series;Tipo_Kawak;Factor_CNA;Caracteristica;Proyecto_Asociado;Tipo de elemento;Ruta de acceso
443;443;Participación de estudiantes invitados en eventos académicos virtuales en Poli;Vicerrectoría académica;Visibilidad Nacional E Internacional;Participación de estudiantes invitados en eventos académicos virtuales en Poli;Calidad;Fortalecer la oferta educativa y la innovación curricular ;Estratégico;Eficacia;Semestral;1/01/2024;;Serie Única;0;Positivo;Número de convenios activos/ Número de convenios vigentes;Número de convenios activos;Número;; Número de convenios vigentes;Número;0;;;0;Directora oficina de relaciones nacionales e internacionales;Directora oficina de relaciones nacionales e internacionales;0%-79,99%;80%  - 99,99%;100%;101%;970;343;627;;;;;15/10/2025 22:26;24/02/2025 16:49;Licec Ximena Silva Goyeneche;Raquel Breton de Schultze-Kraft;;;2024;Activo;false;false;false;false;;Eliminar;Resultado;;;;;;Pendiente;;;;Elemento;sites/Indicadores2/Lists/Ficha_tecnica_indicadores
444;444;CES Proceso de grados;Vicerrectoría del estudiante;Registro y Control;Medir el nivel de dificultad (Customer Effort Score) de los usuarios para acceder al proceso de grados;Sostenibilidad;Contribuir a la inclusión, la proyección social y el cuidado del medio ambiente;Gestión;Eficiencia;Semestral;1/01/2023;;Serie Única;;Negativo;Nivel de esfuerzo Proceso de grados;Nivel de esfuerzo Proceso de grados;Número;;;;;;;;Director Nac Admisiones, Registro y Cont;Director Nac Admisiones, Registro y Cont;3,6 -5;2,5-3,5;2,5-2;<2;2,5;2,5;2,5;;;;;14/05/2026 13:25;24/02/2025 16:49;Licec Ximena Silva Goyeneche;Luz Marina Cuellar Trillos;;;2026;Stand by;false;false;true;true;;Actualizar Metas;Resultado;;;;;;Gestión;;;;Elemento;sites/Indicadores2/Lists/Ficha_tecnica_indicadores
445;445;Satisfacción del proceso de grados virtual;Vicerrectoría del estudiante;Registro y Control;Medir el nivel de satisfacción del proceso de grado virtual;Experiencia;Garantizar una experiencia significativa y de valor agregado a la comunidad POLI;Gestión;Eficacia;Semestral;1/01/2023;;Serie Única;;Positivo;"Resultado de la encuesta de satisfacción del proceso de grado virtual	";"Resultado de la encuesta de satisfacción del proceso de grado virtual	";Número;CX;;;;;;;"Director Nac Admisiones, Registro y Cont
";"Director Nac Admisiones, Registro y Cont
";0%-69,9%;70%-84,9%;85%-95%;95%;85%;85%;85%;;;;;14/05/2026 13:14;24/02/2025 16:49;Licec Ximena Silva Goyeneche;Luz Marina Cuellar Trillos;;;2026;Stand by;false;false;true;true;;Actualizar Metas;Resultado;PDF;Informe de Satisfacción CX;;;;Gestión;;;;Elemento;sites/Indicadores2/Lists/Ficha_tecnica_indicadores
446;446;Oportunidad Tiempos de respuesta homologaciones;Vicerrectoría del estudiante;Registro y Control;Mide el número de días para la resolución de homologaciones;Transformación_Organizacional;Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos;Gestión;Eficacia;Semestral;1/01/2023;;Serie Única;;Positivo;"Solicitudes resueltas dentro de los tiempos/ solicitides radicadas 
Fuente CRM POR PROCESO";Solicitudes resueltas dentro de los tiempos;Número;;" solicitides radicadas 
Fuente CRM POR PROCESO";Número;;;;;Director de registro y control;Director de registro y control;0;0;0;0%;100%;;;;;;;15/10/2025 22:26;24/02/2025 16:49;Licec Ximena Silva Goyeneche;;;;;Inactivo;;;;;;;;;;;;;Pendiente;;;;Elemento;sites/Indicadores2/Lists/Ficha_tecnica_indicadores
447;447;Participación en actividades culturales;Vicerrectoría académica;Biblioteca Institucional;Identificar el nivel de participación de la comunidad en actividades culturales realizadas por biblioteca;Transformación_Organizacional;Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos;Gestión;Eficacia;Semestral;1/01/2023;;Serie Única;;Positivo;N Participantes periodo año actual/N Participantes periodo año anterior;N Participantes periodo año actual;Número;Planeación y ejecución de actividades;N Participantes periodo año anterior;Número;Planeación y ejecución de actividades;-;-;;Director Sistema Nacional de Bibliotecas, Coordinador de Biblioteca;Director Sistema Nacional de Bibliotecas, Coordinador de Biblioteca;<11%;14%-11%;15%;>16%;15%;15%;15%;;;;;23/06/2026 9:11;24/02/2025 16:49;Licec Ximena Silva Goyeneche;Carmen Mercedes Romero Bracho;;;2025;Stand by;false;false;true;true;;Eliminar;Resultado;Excel;Actividades Culturales;;;;Gestión;;;;Elemento;sites/Indicadores2/Lists/Ficha_tecnica_indicadores
448;448;Participación en actividades de formación;Vicerrectoría académica;Biblioteca Institucional;Mide el nivel de participación de la comunidad en actividades de formación organizadas por la biblioteca. En el primer semestre, se realiza un análisis comparativo con el primer semestre del año anterior. En el segundo semestre, se evalúa el acumulado anual y se compara con el acumulado del año anterior.;Calidad;Asegurar la alta calidad a nivel institucional;Gestión;Eficacia;Semestral;1/01/2023;;Serie Única;;Positivo;(N Participantes periodo año actual/ N Participantes periodo año anterior)*100;"N Participantes periodo año actual	";Número;Listados de asistencia;N Participantes periodo año anterior;Número;Listados de asistencia;-;-;;Director Sistema Nacional de Bibliotecas  , Coordinadora de biblioteca;Director Sistema Nacional de Bibliotecas  , Coordinadora de biblioteca;<7%;9.4-7-%;9.5%;>9.5%;9.5%;9.5%;9.5%;;;;;23/06/2026 9:12;24/02/2025 16:49;Licec Ximena Silva Goyeneche;Carmen Mercedes Romero Bracho;;;2025;Stand by;false;false;true;true;;Eliminar;Seleccione;;;;;;Gestión;;;;Elemento;sites/Indicadores2/Lists/Ficha_tecnica_indicadores
449;449;Cumplimiento en la supervisión y monitoreo a los planes de tratamiento de los riesgos institucionales en nivel alto y extremo;Gerencia de planeación y gestión;Gestión De Riesgos;mide el grado de cumplimiento en la supervisión y monitoreo de los planes de tratamiento de los riesgos institucionales clasificados como de nivel alto y extremo. Refleja la eficacia con la que se están gestionando los riesgos más críticos a través de la ;Transformación_Organizacional;Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos;Gestión;Eficacia;Trimestral;1/07/2023;;Multiserie;Estrategicos- Operativos- Reputacionales- Financieros- Legales;Positivo;(# Actividades ejecutadas/# Actividades planeadas)*100;# Actividades ejecutadas;Número;;# Actividades planeadas;Número;0;0;0;0;Profesional de riesgos;Profesional de riesgos;0-50%;50%  - 70%;70% -100%;100%;100%;;;;;;;15/10/2025 22:26;24/02/2025 16:49;Licec Ximena Silva Goyeneche;;;;;Activo;false;false;false;false;;Eliminar;;;;;;;Pendiente;;;;Elemento;sites/Indicadores2/Lists/Ficha_tecnica_indicadores
450;450;N° de riesgos materializados;Gerencia de planeación y gestión;Gestión De Riesgos;Establecer el número de riesgos en los cuales los controles asociados a estos, presentaron insuficiencias o fallas en su ejecución.;Transformación_Organizacional;Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos;Gestión;Eficacia;Semestral;1/07/2023;;Serie Única;0;Negativo;Total causas documentadas materializadas / Total causas documentadas*100;Total causas documentadas materializadas;Número;Kawak;Total causas documentados;N cursos planeados;Kawak;0;0;0;Profesional de riesgos;Profesional de riesgos;SIN META;SIN META;SIN META;SIN META;<5%;;;;;;;15/10/2025 22:26;24/02/2025 16:49;Licec Ximena Silva Goyeneche;;;;;Inactivo;;;;;;;;;;;;;Pendiente;;;;Elemento;sites/Indicadores2/Lists/Ficha_tecnica_indicadores
451;451;% Participación de publicaciones positiva;Gerencia de talento humano y comunicaciones;Comunicaciones Externas;Medir el % Participación de las publicaciones por sentimiento ( Positivo, Neutro, Negatico;Expansión;Crecer con compromiso social ;Gestión;Eficacia;Trimestral;1/01/2024;;Multiserie;"Positivo
Neutro
Negativo";Positivo;% Participación por sentimiento real/ % Participación por sentimiento esperado)*100;% Participación por sentimiento real;Porcentaje;Monitoreo de medios;% Participación por sentimiento esperado;Porcentaje;;;;;"JEFE DE PRENSA
";"JEFE DE PRENSA
";0-79,9%;80%- 99,9%;100%;>101%;50;50%;50%;;;;;29/05/2026 7:18;24/02/2025 16:49;Licec Ximena Silva Goyeneche;Laura Ximena Orjuela Naranjo;;;2025;Stand by;false;false;true;true;;Eliminar;Resultado;PPT;Informe de Free Press;"Positivo: >50%
Neutro: <45%
Negativo : <3%";"Positivo: >50%
Neutro: <45%
Negativo : <3";"Positivo: >50%
Neutro: <45
Negativo : <3%";Gestión;;;;Elemento;sites/Indicadores2/Lists/Ficha_tecnica_indicadores
452;452;Seguimiento a eventos internos y externos institucionales;Gerencia de talento humano y comunicaciones;Comunicaciones Externas;Seguimiento a eventos internos y externos institucionales;Experiencia;Garantizar una experiencia significativa y de valor agregado a la comunidad POLI;Estratégico;Eficacia;Semestral;1/01/2024;;Serie Única;;Positivo;(Num Actividades realizadas/Num actividades planeadas)*100;Num Actividades realizadas;Número;;Num actividades planeadas;Número;;;;;"Director de Relaciones Publicas y Protoc
";Director de Relaciones Publicas y Protoc;0%-79,9%;80% -99,9%;100%;>101%;190;130;60;;;;;29/05/2026 7:33;24/02/2025 16:49;Licec Ximena Silva Goyeneche;Andrea Maria Gutierrez Acuna;;;2025;Stand by;false;false;true;true;;Actualizar Metas;Resultado;;;;;;Gestión;;;;Elemento;sites/Indicadores2/Lists/Ficha_tecnica_indicadores
453;453;Número de cursos diseñados;Rectoría;Diseño de contenido Virtual;Medir el número de cursos diseñados en el vs el número de cursos planeados en el periodo;Calidad;Fortalecer la oferta educativa y la innovación curricular ;Gestión;Eficacia;Trimestral;1/01/2024;;Serie Única;;Positivo;(N Cursos diseñados/N cursos planeados);N Cursos diseñados;Número;Cuadro de producción;N cursos planeados;Número;;;;;Gerente de educación virtual, Coordinador gestión de contenidos;Gerente de educación virtual, Coordinador gestión de contenidos;0%-79,9%;80%  - 99,99%;100%;100%;175;75;100;;;;;15/10/2025 22:26;24/02/2025 16:49;Licec Ximena Silva Goyeneche;Jonathan Camilo Agudelo Sarmiento;;;2025;Stand by;false;false;true;true;;Actualizar Metas;Resultado;Informe;Informe_de_Gestion_de_contenidos;"Q1: 25
Q2: 50";"Q3: 50
Q4: 50";"Sem 1: 75
Sem 2: 100";Gestión;;;;Elemento;sites/Indicadores2/Lists/Ficha_tecnica_indicadores
454;454;Satisfacción de la calidad del contenido;Rectoría;Diseño de contenido Virtual;Identificar el nivel de satisfacción de los contenidos virtuales;Calidad;Fortalecer la oferta educativa y la innovación curricular ;Gestión;Eficacia;Trimestral;1/01/2024;;Serie Única;;Positivo;Encuesta de satisfaccion;Encuesta de satisfaccion;Número;;-;-;;;;;Gerente de educación virtual;Gerente de educación virtual;0%-50%;51%  - 69,99%;70% -99,9%;100%;80%;;;;;;;15/10/2025 22:26;24/02/2025 16:49;Licec Ximena Silva Goyeneche;;;;;Activo;false;false;false;false;;Eliminar;;;;;;;Pendiente;;;;Elemento;sites/Indicadores2/Lists/Ficha_tecnica_indicadores
455;455;ANS Diseño de contenidos virtuales;Rectoría;Diseño de contenido Virtual;Medir el número de cursos desarrollados dentro de los tiempos establecidos;Calidad;Fortalecer la oferta educativa y la innovación curricular ;Gestión;Eficacia;Trimestral;1/01/2024;;Serie Única;N dias;Positivo;Número Total de cursos virtuales diseñados/Número de cursos virtuales finalizados dentro de los tiempos (60días calendario);Número Total de cursos virtuales diseñados';Número;;Número de cursos virtuales finalizados dentro de los tiempos (60días calendario);Número;;;;;Gerente de educación virtual;Gerente de educación virtual;0%-50%;51%  - 69,99%;70% -99,9%;1;Linea base;;;;;;;15/10/2025 22:26;24/02/2025 16:49;Licec Ximena Silva Goyeneche;;;;;Activo;false;false;true;true;;Actualizar Metas;;;;;;;Gestión;;;;Elemento;sites/Indicadores2/Lists/Ficha_tecnica_indicadores
456;456;Impacto de campañas de Mailing;Gerencia de talento humano y comunicaciones;Comunicaciones Internas;Impacto de campañas de Mailing por grupo de interes;Experiencia;Garantizar una experiencia significativa y de valor agregado a la comunidad POLI;Gestión;Eficacia;Trimestral;1/01/2024;;Multiserie;Estudiantes- Administrativos-Graduados;Positivo;"(Porcentaje de impacto mailing real	/Porcentaje de impacto mailing esperado) *100";"Porcentaje de impacto mailing esperado	";Porcentaje;;"Porcentaje de impacto mailing real	";Porcentaje;;;;;"Director de Comunicaciones Interna
";"Director de Comunicaciones Interna
";0%-79,9%;80% -99,9%;100%;>101%;100%;100%;100%;;;;;24/06/2026 14:15;24/02/2025 16:49;Licec Ximena Silva Goyeneche;Carolina Lara Cardenas;;;2026;Stand by;false;false;true;true;;Actualizar Metas;Resultado;;;"Colaboradores: 63%
Estudiantes: 18%
Graduados:22%";"Colaboradores: 63%
Estudiantes: 18%
Graduados:22%";"Colaboradores: 63%
Estudiantes: 18%
Graduados:22%";Gestión;Factor 3. Desarrollo, gestión y sostenibilidad institucional;Característica 8. Procesos de comunicación;;Elemento;sites/Indicadores2/Lists/Ficha_tecnica_indicadores
457;457;Apertura de enlaces en mensajes de texto;Gerencia de talento humano y comunicaciones;Comunicaciones Internas;Apertura de enlaces en mensajes de texto por grupo de interes;Expansión;Crecer con compromiso social ;Gestión;Eficacia;Trimestral;1/01/2024;;Multiserie;Estudiantes- Administrativos-Graduados;Positivo;(Porcentaje de apertura de enlace en mensajes real/Porcentaje de apertura de enlace en mensajes esperado)*100;Porcentaje de apertura de enlace en mensajes esperado;Porcentaje;;Porcentaje de apertura de enlace en mensajes real;Porcentaje;;;;;"Director de Comunicaciones Interna
";"Director de Comunicaciones Interna
";0%-79,9%;80%  - 99,99%;100%;>101%;100%;100%;100%;;;;;24/06/2026 14:20;24/02/2025 16:49;Licec Ximena Silva Goyeneche;Carolina Lara Cardenas;;;2026;Stand by;false;false;true;true;;Actualizar Metas;Resultado;;;"Colaboradores: 2% 
Estudiantes: 3% 
Graduados: 2%";"Colaboradores: 2% 
Estudiantes: 3% 
Graduados: 2%";"Colaboradores: 2% 
Estudiantes: 3% 
Graduados: 2%";Gestión;Factor 3. Desarrollo, gestión y sostenibilidad institucional;Característica 8. Procesos de comunicación;;Elemento;sites/Indicadores2/Lists/Ficha_tecnica_indicadores
458;458;Visitas a Pagina Web;Vicerrectoría del crecimiento;Comunicaciones Internas;Visitas a Pagina Web;Expansión;Crecer con compromiso social ;Gestión;Eficacia;Semestral;1/01/2024;;Multiserie;Estudiantes- Administrativos-;;Número de visitas a pagina web en el periodo;Número de visitas a pagina web en el periodo;Número;;-;-;;;;;;;0%-50%;51%  - 69,99%;70% -99,9%;1;0;;;;;;;15/10/2025 22:26;24/02/2025 16:49;Licec Ximena Silva Goyeneche;;;;;Inactivo;;;;;;;;;;;;;Pendiente;;;;Elemento;sites/Indicadores2/Lists/Ficha_tecnica_indicadores
459;459;Número de publicaciones e historias;Gerencia de talento humano y comunicaciones;Comunicaciones Externas;Número de publicaciones e historias;Experiencia;Garantizar una experiencia significativa y de valor agregado a la comunidad POLI;Estratégico;Eficacia;Trimestral;1/01/2024;;Serie Única;;Positivo;"(Numero de publicaciones e historias realizadas	/Numero de publicaciones e historias planeadas	)*100";"Numero de publicaciones e historias realizadas	";Número;;"Numero de publicaciones e historias planeadas	";NÚMERO;;;;;"Lider Produccion de Contenidos
";"Lider Produccion de Contenidos
";0%-79,9%;80% -99,9%;100%;>101%;68;34;34;;;;;15/10/2025 22:26;24/02/2025 16:49;Licec Ximena Silva Goyeneche;Sara Maria Araujo Castro;;;2024;Stand by;false;false;;false;;Eliminar;Resultado;;;;;;Pendiente;;;;Elemento;sites/Indicadores2/Lists/Ficha_tecnica_indicadores
460;460;% de profesores (Contrato Indefinido- Fijo) impactados plan de desarrollo docente;Gerencia de talento humano y comunicaciones;Gestión Y Desarrollo Del Talento Humano;"Identificar el % de profesores (Indefinido- Fijo Anual y Semestral) impactados con el plan de desarrollo docente.
Para el calculo del indicador se tiene en cuenta la nomina de noviembre.";Transformación_Organizacional;Contar con un equipo humano feliz y apasionado, que trabaja de forma colaborativa para alcanzar las metas institucionales;Gestión;Eficacia;Anual;1/01/2024;;Serie Única;;Positivo;"(Numero Profesores impactados plan de desarrollo docente	/ Número Total docentes termino indefinido - Fijo anual- Fijo Semestral )* 100";"Numero Profesores impactados plan de desarrollo docente	";Número;;Número Total docentes termino indefinido - Fijo anual- Fijo Semestral;Número;;;;;Director de Formacion y Desarrollo;Director de Formacion y Desarrollo;0%-69,9%;70%-81%;82%-90%;>90%;82%;0;82%;;;;;27/05/2026 13:59;24/02/2025 16:49;Licec Ximena Silva Goyeneche;Andrea Carmona Guerra;;;2026;Stand by;false;false;;false;;Activo;Resultado;;;;;;Estratégico;;;;Elemento;sites/Indicadores2/Lists/Ficha_tecnica_indicadores
463;463;Cumplimiento de las acciones del Plan de mejoramiento GPW;Gerencia de talento humano y comunicaciones;Gestión Y Desarrollo Del Talento Humano;Mide el cumplimiento de las acciones del Plan de mejoramiento GPW;Experiencia;Garantizar una experiencia significativa y de valor agregado a la comunidad POLI;Estratégico;Eficacia;Semestral;1/01/2024;;Serie Única;;Positivo;(N° Actividades ejecutadas del Plan de mejoramiento/N° Actividades Planeadas en el periodo del Plan de mejoramiento) *100;"N° Actividades ejecutadas del Plan de mejoramiento	";Número;;"N° Actividades Planeadas en el periodo del Plan de mejoramiento	";Número;0;;;;Director de Bienestar y Relac. Laborales;Director de Bienestar y Relac. Laborales;0%-79,9%;80%-95%;95%- 100%;100%;100%;100%;100%;;;;;15/10/2025 22:26;24/02/2025 16:49;Licec Ximena Silva Goyeneche;Eloina Duran Escobar;;;2024;Stand by;false;false;false;false;;Eliminar;Resultado;;;;;;Pendiente;;;;Elemento;sites/Indicadores2/Lists/Ficha_tecnica_indicadores
464;464;Impacto en Redes Sociales por Tipo de Red Social;Vicerrectoría del crecimiento;Comunicaciones Internas;mide el impacto de la presencia y las actividades de la institución en diferentes redes sociales. Se evalúa la efectividad de las publicaciones, la interacción con los seguidores y la influencia en cada plataforma, permitiendo identificar las redes social;Expansión;Crecer con compromiso social ;Gestión;Eficacia;Semestral;1/01/2024;;Multiserie;Facebook-Instagram-X- TicTok;Positivo;Impacto por red social real/Impacto en red social esperado;Impacto por red social real;%;;Impacto en red social esperado;%;;;;;Director de comunicaciones internas;Director de comunicaciones internas;0%-50%;51%  - 69,99%;70% -99,9%;100%;100;;;;;;;15/10/2025 22:26;24/02/2025 16:49;Licec Ximena Silva Goyeneche;;;;;Inactivo;;;;;;;;;;;;;Pendiente;;;;Elemento;sites/Indicadores2/Lists/Ficha_tecnica_indicadores
465;465;% de depuración histórico  SNIES;Vicerrectoría del estudiante;Datos y analítica;Avance en la depuración de registros del SNIES;Expansión;Crecer con compromiso social ;Estratégico;Eficacia;Semestral;1/01/2024;;Serie Única;;Positivo;N de registros SNIES depurados/N de registros por depuración histórico  SNIES;N de registros por depuración histórico  SNIES;Número;;N de registros SNIES depurados;Número;;;;;Director de Datos y Analitica;Director de Datos y Analitica;0%-50%;51%  - 69,99%;70% -99,9%;100%;100%;72%;100%;;;;;15/10/2025 22:26;24/02/2025 16:49;Licec Ximena Silva Goyeneche;Alvaro Francisco Quiroga Cubides;;;2025;Stand by;true;false;false;false;;Eliminar;Resultado;;;284.969;284.969;284.969;Pendiente;;;;Elemento;sites/Indicadores2/Lists/Ficha_tecnica_indicadores
